season,week,team,side,roof_class,games
2009,17,OAK,HOME,OUTDOOR,1
2009,17,PHI,AWAY,INDOOR,1
2009,17,PIT,AWAY,OUTDOOR,1
2009,17,SD,HOME,OUTDOOR,1
2009,17,SEA,HOME,OUTDOOR,1
2009,17,SF,AWAY,INDOOR,1
2009,17,STL,HOME,INDOOR,1
2009,17,TB,HOME,OUTDOOR,1
2009,17,TEN,AWAY,OUTDOOR,1
2009,17,WAS,AWAY,OUTDOOR,1
2010,1,ARI,AWAY,INDOOR,1
2010,1,ATL,AWAY,OUTDOOR,1
2010,1,BAL,AWAY,OUTDOOR,1
2010,1,BUF,HOME,OUTDOOR,1
2010,1,CAR,AWAY,OUTDOOR,1
2010,1,CHI,HOME,OUTDOOR,1
2010,1,CIN,AWAY,OUTDOOR,1
2010,1,CLE,AWAY,OUTDOOR,1
2010,1,DAL,AWAY,OUTDOOR,1
2010,1,DEN,AWAY,OUTDOOR,1
2010,1,DET,AWAY,OUTDOOR,1
2010,1,GB,AWAY,OUTDOOR,1
2010,1,HOU,HOME,INDOOR,1
2010,1,IND,AWAY,INDOOR,1
2010,1,JAX,HOME,OUTDOOR,1
2010,1,KC,HOME,OUTDOOR,1
2010,1,MIA,AWAY,OUTDOOR,1
2010,1,MIN,AWAY,INDOOR,1
2010,1,NE,HOME,OUTDOOR,1
2010,1,NO,HOME,INDOOR,1
2010,1,NYG,HOME,OUTDOOR,1
2010,1,NYJ,HOME,OUTDOOR,1
2010,1,OAK,AWAY,OUTDOOR,1
2010,1,PHI,HOME,OUTDOOR,1
2010,1,PIT,HOME,OUTDOOR,1
2010,1,SD,AWAY,OUTDOOR,1
2010,1,SEA,HOME,OUTDOOR,1
2010,1,SF,AWAY,OUTDOOR,1
2010,1,STL,HOME,INDOOR,1
2010,1,TB,HOME,OUTDOOR,1
2010,1,TEN,HOME,OUTDOOR,1
2010,1,WAS,HOME,OUTDOOR,1
2010,2,ARI,AWAY,INDOOR,1
2010,2,ATL,HOME,INDOOR,1
2010,2,BAL,AWAY,OUTDOOR,1
2010,2,BUF,AWAY,OUTDOOR,1
2010,2,CAR,HOME,OUTDOOR,1
2010,2,CHI,AWAY,INDOOR,1
2010,2,CIN,HOME,OUTDOOR,1
2010,2,CLE,HOME,OUTDOOR,1
2010,2,DAL,HOME,INDOOR,1
2010,2,DEN,HOME,OUTDOOR,1
2010,2,DET,HOME,INDOOR,1
2010,2,GB,HOME,OUTDOOR,1
2010,2,HOU,AWAY,OUTDOOR,1
2010,2,IND,HOME,RETRACTABLE,1
2010,2,JAX,AWAY,OUTDOOR,1
2010,2,KC,AWAY,OUTDOOR,1
2010,2,MIA,AWAY,INDOOR,1
2010,2,MIN,HOME,INDOOR,1
2010,2,NE,AWAY,OUTDOOR,1
2010,2,NO,AWAY,OUTDOOR,1
2010,2,NYG,AWAY,RETRACTABLE,1
2010,2,NYJ,HOME,OUTDOOR,1
2010,2,OAK,HOME,OUTDOOR,1
2010,2,PHI,AWAY,INDOOR,1
2010,2,PIT,AWAY,OUTDOOR,1
2010,2,SD,HOME,OUTDOOR,1
2010,2,SEA,AWAY,OUTDOOR,1
2010,2,SF,HOME,OUTDOOR,1
2010,2,STL,AWAY,OUTDOOR,1
2010,2,TB,AWAY,OUTDOOR,1
2010,2,TEN,HOME,OUTDOOR,1
2010,2,WAS,HOME,OUTDOOR,1
2010,3,ARI,HOME,INDOOR,1
2010,3,ATL,AWAY,INDOOR,1
2010,3,BAL,HOME,OUTDOOR,1
2010,3,BUF,AWAY,OUTDOOR,1
2010,3,CAR,HOME,OUTDOOR,1
2010,3,CHI,HOME,OUTDOOR,1
2010,3,CIN,AWAY,OUTDOOR,1
2010,3,CLE,AWAY,OUTDOOR,1
2010,3,DAL,AWAY,INDOOR,1
2010,3,DEN,HOME,OUTDOOR,1
2010,3,DET,AWAY,INDOOR,1
2010,3,GB,AWAY,OUTDOOR,1
2010,3,HOU,HOME,INDOOR,1
2010,3,IND,AWAY,OUTDOOR,1
2010,3,JAX,HOME,OUTDOOR,1
2010,3,KC,HOME,OUTDOOR,1
2010,3,MIA,HOME,OUTDOOR,1
2010,3,MIN,HOME,INDOOR,1
2010,3,NE,HOME,OUTDOOR,1
2010,3,NO,HOME,INDOOR,1
2010,3,NYG,HOME,OUTDOOR,1
2010,3,NYJ,AWAY,OUTDOOR,1
2010,3,OAK,AWAY,INDOOR,1
2010,3,PHI,AWAY,OUTDOOR,1
2010,3,PIT,AWAY,OUTDOOR,1
2010,3,SD,AWAY,OUTDOOR,1
2010,3,SEA,HOME,OUTDOOR,1
2010,3,SF,AWAY,OUTDOOR,1
2010,3,STL,HOME,INDOOR,1
2010,3,TB,HOME,OUTDOOR,1
2010,3,TEN,AWAY,OUTDOOR,1
2010,3,WAS,AWAY,INDOOR,1
2010,4,ARI,AWAY,OUTDOOR,1
2010,4,ATL,HOME,INDOOR,1
2010,4,BAL,AWAY,OUTDOOR,1
2010,4,BUF,HOME,OUTDOOR,1
2010,4,CAR,AWAY,INDOOR,1
2010,4,CHI,AWAY,OUTDOOR,1
2010,4,CIN,AWAY,OUTDOOR,1
2010,4,CLE,HOME,OUTDOOR,1
2010,4,DEN,AWAY,OUTDOOR,1
2010,4,DET,AWAY,OUTDOOR,1
2010,4,GB,HOME,OUTDOOR,1
2010,4,HOU,AWAY,OUTDOOR,1
2010,4,IND,AWAY,OUTDOOR,1
2010,4,JAX,HOME,OUTDOOR,1
2010,4,MIA,HOME,OUTDOOR,1
2010,4,NE,AWAY,OUTDOOR,1
2010,4,NO,HOME,INDOOR,1
2010,4,NYG,HOME,OUTDOOR,1
2010,4,NYJ,AWAY,OUTDOOR,1
2010,4,OAK,HOME,OUTDOOR,1
2010,4,PHI,HOME,OUTDOOR,1
2010,4,PIT,HOME,OUTDOOR,1
2010,4,SD,HOME,OUTDOOR,1
2010,4,SEA,AWAY,INDOOR,1
2010,4,SF,AWAY,INDOOR,1
2010,4,STL,HOME,INDOOR,1
2010,4,TEN,HOME,OUTDOOR,1
2010,4,WAS,AWAY,OUTDOOR,1
2010,5,ARI,HOME,INDOOR,1
2010,5,ATL,AWAY,OUTDOOR,1
2010,5,BAL,HOME,OUTDOOR,1
2010,5,BUF,HOME,OUTDOOR,1
2010,5,CAR,HOME,OUTDOOR,1
2010,5,CHI,AWAY,OUTDOOR,1
2010,5,CIN,HOME,OUTDOOR,1
2010,5,CLE,HOME,OUTDOOR,1
2010,5,DAL,HOME,INDOOR,1
2010,5,DEN,AWAY,OUTDOOR,1
2010,5,DET,HOME,INDOOR,1
2010,5,GB,AWAY,OUTDOOR,1
2010,5,HOU,HOME,INDOOR,1
2010,5,IND,HOME,INDOOR,1
2010,5,JAX,AWAY,OUTDOOR,1
2010,5,KC,AWAY,INDOOR,1
2010,5,MIN,AWAY,OUTDOOR,1
2010,5,NO,AWAY,INDOOR,1
2010,5,NYG,AWAY,INDOOR,1
2010,5,NYJ,HOME,OUTDOOR,1
2010,5,OAK,HOME,OUTDOOR,1
2010,5,PHI,AWAY,OUTDOOR,1
2010,5,SD,AWAY,OUTDOOR,1
2010,5,SF,HOME,OUTDOOR,1
2010,5,STL,AWAY,INDOOR,1
2010,5,TB,AWAY,OUTDOOR,1
2010,5,TEN,AWAY,INDOOR,1
2010,5,WAS,HOME,OUTDOOR,1
2010,6,ATL,AWAY,OUTDOOR,1
2010,6,BAL,AWAY,OUTDOOR,1
2010,6,CHI,HOME,OUTDOOR,1
2010,6,CLE,AWAY,OUTDOOR,1
2010,6,DAL,AWAY,INDOOR,1
2010,6,DEN,HOME,OUTDOOR,1
2010,6,DET,AWAY,OUTDOOR,1
2010,6,GB,HOME,OUTDOOR,1
2010,6,HOU,HOME,RETRACTABLE,1
2010,6,IND,AWAY,OUTDOOR,1
2010,6,JAX,HOME,OUTDOOR,1
2010,6,KC,AWAY,RETRACTABLE,1
2010,6,MIA,AWAY,OUTDOOR,1
2010,6,MIN,HOME,INDOOR,1
2010,6,NE,HOME,OUTDOOR,1
2010,6,NO,AWAY,OUTDOOR,1
2010,6,NYG,HOME,OUTDOOR,1
2010,6,NYJ,AWAY,OUTDOOR,1
2010,6,OAK,AWAY,OUTDOOR,1
2010,6,PHI,HOME,OUTDOOR,1
2010,6,PIT,HOME,OUTDOOR,1
2010,6,SD,AWAY,INDOOR,1
2010,6,SEA,AWAY,OUTDOOR,1
2010,6,SF,HOME,OUTDOOR,1
2010,6,STL,HOME,INDOOR,1
2010,6,TB,HOME,OUTDOOR,1
2010,6,TEN,AWAY,OUTDOOR,1
2010,6,WAS,HOME,OUTDOOR,1
2010,7,ARI,AWAY,OUTDOOR,1
2010,7,ATL,HOME,INDOOR,1
2010,7,BAL,HOME,OUTDOOR,1
2010,7,BUF,AWAY,OUTDOOR,1
2010,7,CAR,HOME,OUTDOOR,1
2010,7,CHI,HOME,OUTDOOR,1
2010,7,CIN,AWAY,INDOOR,1
2010,7,CLE,AWAY,INDOOR,1
2010,7,DAL,HOME,RETRACTABLE,1
2010,7,DEN,HOME,OUTDOOR,1
2010,7,GB,HOME,OUTDOOR,1
2010,7,JAX,AWAY,OUTDOOR,1
2010,7,KC,HOME,OUTDOOR,1
2010,7,MIA,HOME,OUTDOOR,1
2010,7,MIN,AWAY,OUTDOOR,1
2010,7,NE,AWAY,OUTDOOR,1
2010,7,NO,HOME,INDOOR,1
2010,7,NYG,AWAY,RETRACTABLE,1
2010,7,OAK,AWAY,OUTDOOR,1
2010,7,PHI,AWAY,OUTDOOR,1
2010,7,PIT,AWAY,OUTDOOR,1
2010,7,SD,HOME,OUTDOOR,1
2010,7,SEA,HOME,OUTDOOR,1
2010,7,SF,AWAY,OUTDOOR,1
2010,7,STL,AWAY,OUTDOOR,1
2010,7,TB,HOME,OUTDOOR,1
2010,7,TEN,HOME,OUTDOOR,1
2010,7,WAS,AWAY,OUTDOOR,1
2010,8,ARI,HOME,INDOOR,1
2010,8,BUF,AWAY,OUTDOOR,1
2010,8,CAR,AWAY,INDOOR,1
2010,8,CIN,HOME,OUTDOOR,1
2010,8,DAL,HOME,INDOOR,1
2010,8,DEN,AWAY,OUTDOOR,1
2010,8,DET,HOME,INDOOR,1
2010,8,GB,AWAY,OUTDOOR,1
2010,8,HOU,AWAY,INDOOR,1
2010,8,IND,HOME,INDOOR,1
2010,8,JAX,AWAY,INDOOR,1
2010,8,KC,HOME,OUTDOOR,1
2010,8,MIA,AWAY,OUTDOOR,1
2010,8,MIN,AWAY,OUTDOOR,1
2010,8,NE,HOME,OUTDOOR,1
2010,8,NO,HOME,INDOOR,1
2010,8,NYJ,HOME,OUTDOOR,1
2010,8,OAK,HOME,OUTDOOR,1
2010,8,PIT,AWAY,INDOOR,1
2010,8,SD,HOME,OUTDOOR,1
2010,8,SEA,AWAY,OUTDOOR,1
2010,8,SF,HOME,OUTDOOR,1
2010,8,STL,HOME,INDOOR,1
2010,8,TB,AWAY,INDOOR,1
2010,8,TEN,AWAY,OUTDOOR,1
2010,8,WAS,AWAY,INDOOR,1
2010,9,ARI,AWAY,INDOOR,1
2010,9,ATL,HOME,INDOOR,1
2010,9,BAL,HOME,OUTDOOR,1
2010,9,BUF,HOME,INDOOR,1
2010,9,CAR,HOME,OUTDOOR,1
2010,9,CHI,AWAY,INDOOR,1
2010,9,CIN,HOME,OUTDOOR,1
2010,9,CLE,HOME,OUTDOOR,1
2010,9,DAL,AWAY,OUTDOOR,1
2010,9,DET,HOME,INDOOR,1
2010,9,GB,HOME,OUTDOOR,1
2010,9,HOU,HOME,RETRACTABLE,1
2010,9,IND,AWAY,OUTDOOR,1
2010,9,KC,AWAY,OUTDOOR,1
2010,9,MIA,AWAY,OUTDOOR,1
2010,9,MIN,HOME,INDOOR,1
2010,9,NE,AWAY,OUTDOOR,1
2010,9,NO,AWAY,OUTDOOR,1
2010,9,NYG,AWAY,OUTDOOR,1
2010,9,NYJ,AWAY,INDOOR,1
2010,9,OAK,HOME,OUTDOOR,1
2010,9,PHI,HOME,OUTDOOR,1
2010,9,PIT,AWAY,OUTDOOR,1
2010,9,SD,AWAY,RETRACTABLE,1
2010,9,SEA,HOME,OUTDOOR,1
2010,9,TB,AWAY,INDOOR,1
2010,10,ARI,HOME,INDOOR,1
2010,10,ATL,HOME,INDOOR,1
2010,10,BAL,AWAY,INDOOR,1
2010,10,BUF,HOME,OUTDOOR,1
2010,10,CAR,AWAY,OUTDOOR,1
2010,10,CHI,HOME,OUTDOOR,1
2010,10,CIN,AWAY,INDOOR,1
2010,10,CLE,HOME,OUTDOOR,1
2010,10,DAL,AWAY,OUTDOOR,1
2010,10,DEN,HOME,OUTDOOR,1
2010,10,DET,AWAY,OUTDOOR,1
2010,10,HOU,AWAY,OUTDOOR,1
2010,10,IND,HOME,INDOOR,1
2010,10,JAX,HOME,OUTDOOR,1
2010,10,KC,AWAY,OUTDOOR,1
2010,10,MIA,HOME,OUTDOOR,1
2010,10,MIN,AWAY,OUTDOOR,1
2010,10,NE,AWAY,OUTDOOR,1
2010,10,NYG,HOME,OUTDOOR,1
2010,10,NYJ,AWAY,OUTDOOR,1
2010,10,PHI,AWAY,OUTDOOR,1
2010,10,PIT,HOME,OUTDOOR,1
2010,10,SEA,AWAY,INDOOR,1
2010,10,SF,HOME,OUTDOOR,1
2010,10,STL,AWAY,OUTDOOR,1
2010,10,TB,HOME,OUTDOOR,1
2010,10,TEN,AWAY,OUTDOOR,1
2010,10,WAS,HOME,OUTDOOR,1
2010,11,ARI,AWAY,OUTDOOR,1
2010,11,ATL,AWAY,INDOOR,1
2010,11,BAL,AWAY,OUTDOOR,1
2010,11,BUF,AWAY,OUTDOOR,1
2010,11,CAR,HOME,OUTDOOR,1
2010,11,CHI,AWAY,OUTDOOR,1
2010,11,CIN,HOME,OUTDOOR,1
2010,11,CLE,AWAY,OUTDOOR,1
2010,11,DAL,HOME,INDOOR,1
2010,11,DEN,AWAY,OUTDOOR,1
2010,11,DET,AWAY,INDOOR,1
2010,11,GB,AWAY,INDOOR,1
2010,11,HOU,AWAY,OUTDOOR,1
2010,11,IND,AWAY,OUTDOOR,1
2010,11,JAX,HOME,OUTDOOR,1
2010,11,KC,HOME,OUTDOOR,1
2010,11,MIA,HOME,OUTDOOR,1
2010,11,MIN,HOME,INDOOR,1
2010,11,NE,HOME,OUTDOOR,1
2010,11,NO,HOME,INDOOR,1
2010,11,NYG,AWAY,OUTDOOR,1
2010,11,NYJ,HOME,OUTDOOR,1
2010,11,OAK,AWAY,OUTDOOR,1
2010,11,PHI,HOME,OUTDOOR,1
2010,11,PIT,HOME,OUTDOOR,1
2010,11,SD,HOME,OUTDOOR,1
2010,11,SEA,AWAY,INDOOR,1
2010,11,SF,HOME,OUTDOOR,1
2010,11,STL,HOME,INDOOR,1
2010,11,TB,AWAY,OUTDOOR,1
2010,11,TEN,HOME,OUTDOOR,1
2010,11,WAS,AWAY,OUTDOOR,1
2010,12,ARI,HOME,INDOOR,1
2010,12,ATL,HOME,INDOOR,1
2010,12,BAL,HOME,OUTDOOR,1
2010,12,BUF,HOME,OUTDOOR,1
2010,12,CAR,AWAY,OUTDOOR,1
2010,12,CHI,HOME,OUTDOOR,1
2010,12,CIN,AWAY,OUTDOOR,1
2010,12,CLE,HOME,OUTDOOR,1
2010,12,DAL,HOME,INDOOR,1
2010,12,DEN,HOME,OUTDOOR,1
2010,12,DET,HOME,INDOOR,1
2010,12,GB,AWAY,INDOOR,1
2010,12,HOU,HOME,RETRACTABLE,1
2010,12,IND,HOME,INDOOR,1
2010,12,JAX,AWAY,OUTDOOR,1
2010,12,KC,AWAY,OUTDOOR,1
2010,12,MIA,AWAY,OUTDOOR,1
2010,12,MIN,AWAY,OUTDOOR,1
2010,12,NE,AWAY,INDOOR,1
2010,12,NO,AWAY,INDOOR,1
2010,12,NYG,HOME,OUTDOOR,1
2010,12,NYJ,HOME,OUTDOOR,1
2010,12,OAK,HOME,OUTDOOR,1
2010,12,PHI,AWAY,OUTDOOR,1
2010,12,PIT,AWAY,OUTDOOR,1
2010,12,SD,AWAY,INDOOR,1
2010,12,SEA,HOME,OUTDOOR,1
2010,12,SF,AWAY,INDOOR,1
2010,12,STL,AWAY,OUTDOOR,1
2010,12,TB,AWAY,OUTDOOR,1
2010,12,TEN,AWAY,RETRACTABLE,1
2010,12,WAS,HOME,OUTDOOR,1
2010,13,ARI,HOME,INDOOR,1
2010,13,ATL,AWAY,OUTDOOR,1
2010,13,BAL,HOME,OUTDOOR,1
2010,13,BUF,AWAY,INDOOR,1
2010,13,CAR,AWAY,OUTDOOR,1
2010,13,CHI,AWAY,INDOOR,1
2010,13,CIN,HOME,OUTDOOR,1
2010,13,CLE,AWAY,OUTDOOR,1
2010,13,DAL,AWAY,INDOOR,1
2010,13,DEN,AWAY,OUTDOOR,1
2010,13,DET,HOME,INDOOR,1
2010,13,GB,HOME,OUTDOOR,1
2010,13,HOU,AWAY,OUTDOOR,1
2010,13,IND,HOME,INDOOR,1
2010,13,JAX,AWAY,OUTDOOR,1
2010,13,KC,HOME,OUTDOOR,1
2010,13,MIA,HOME,OUTDOOR,1
2010,13,MIN,HOME,INDOOR,1
2010,13,NE,HOME,OUTDOOR,1
2010,13,NO,AWAY,OUTDOOR,1
2010,13,NYG,HOME,OUTDOOR,1
2010,13,NYJ,AWAY,OUTDOOR,1
2010,13,OAK,AWAY,OUTDOOR,1
2010,13,PHI,HOME,OUTDOOR,1
2010,13,PIT,AWAY,OUTDOOR,1
2010,13,SD,HOME,OUTDOOR,1
2010,13,SEA,HOME,OUTDOOR,1
2010,13,SF,AWAY,OUTDOOR,1
2010,13,STL,AWAY,INDOOR,1
2010,13,TB,HOME,OUTDOOR,1
2010,13,TEN,HOME,OUTDOOR,1
2010,13,WAS,AWAY,OUTDOOR,1
2010,14,ARI,HOME,INDOOR,1
2010,14,ATL,AWAY,OUTDOOR,1
2010,14,BAL,AWAY,INDOOR,1
2010,14,BUF,HOME,OUTDOOR,1
2010,14,CAR,HOME,OUTDOOR,1
2010,14,CHI,HOME,OUTDOOR,1
2010,14,CIN,AWAY,OUTDOOR,1
2010,14,CLE,AWAY,OUTDOOR,1
2010,14,DAL,HOME,INDOOR,1
2010,14,DEN,AWAY,INDOOR,1
2010,14,DET,HOME,INDOOR,1
2010,14,GB,AWAY,INDOOR,1
2010,14,HOU,HOME,INDOOR,1
2010,14,IND,AWAY,OUTDOOR,1
2010,14,JAX,HOME,OUTDOOR,1
2010,14,KC,AWAY,OUTDOOR,1
2010,14,MIA,AWAY,OUTDOOR,1
2010,14,MIN,HOME,INDOOR,1
2010,14,NE,AWAY,OUTDOOR,1
2010,14,NO,HOME,INDOOR,1
2010,14,NYG,AWAY,INDOOR,1
2010,14,NYJ,HOME,OUTDOOR,1
2010,14,OAK,AWAY,OUTDOOR,1
2010,14,PHI,AWAY,INDOOR,1
2010,14,PIT,HOME,OUTDOOR,1
2010,14,SD,HOME,OUTDOOR,1
2010,14,SEA,AWAY,OUTDOOR,1
2010,14,SF,HOME,OUTDOOR,1
2010,14,STL,AWAY,INDOOR,1
2010,14,TB,AWAY,OUTDOOR,1
2010,14,TEN,HOME,OUTDOOR,1
2010,14,WAS,HOME,OUTDOOR,1
2010,15,ARI,AWAY,OUTDOOR,1
2010,15,ATL,AWAY,OUTDOOR,1
2010,15,BAL,HOME,OUTDOOR,1
2010,15,BUF,AWAY,OUTDOOR,1
2010,15,CAR,HOME,OUTDOOR,1
2010,15,CHI,AWAY,OUTDOOR,1
2010,15,CIN,HOME,OUTDOOR,1
2010,15,CLE,AWAY,OUTDOOR,1
2010,15,DAL,HOME,RETRACTABLE,1
2010,15,DEN,AWAY,OUTDOOR,1
2010,15,DET,AWAY,OUTDOOR,1
2010,15,GB,AWAY,OUTDOOR,1
2010,15,HOU,AWAY,OUTDOOR,1
2010,15,IND,HOME,INDOOR,1
2010,15,JAX,AWAY,INDOOR,1
2010,15,KC,AWAY,INDOOR,1
2010,15,MIA,HOME,OUTDOOR,1
2010,15,MIN,HOME,OUTDOOR,1
2010,15,NE,HOME,OUTDOOR,1
2010,15,NO,AWAY,OUTDOOR,1
2010,15,NYG,HOME,OUTDOOR,1
2010,15,NYJ,AWAY,OUTDOOR,1
2010,15,OAK,HOME,OUTDOOR,1
2010,15,PHI,AWAY,OUTDOOR,1
2010,15,PIT,HOME,OUTDOOR,1
2010,15,SD,HOME,OUTDOOR,1
2010,15,SEA,HOME,OUTDOOR,1
2010,15,SF,AWAY,OUTDOOR,1
2010,15,STL,HOME,INDOOR,1
2010,15,TB,HOME,OUTDOOR,1
2010,15,TEN,HOME,OUTDOOR,1
2010,15,WAS,AWAY,RETRACTABLE,1
2010,16,ARI,HOME,INDOOR,1
2010,16,ATL,HOME,INDOOR,1
2010,16,BAL,AWAY,OUTDOOR,1
2010,16,BUF,HOME,OUTDOOR,1
2010,16,CAR,AWAY,OUTDOOR,1
2010,16,CHI,HOME,OUTDOOR,1
2010,16,CIN,HOME,OUTDOOR,1
2010,16,CLE,HOME,OUTDOOR,1
2010,16,DAL,AWAY,INDOOR,1
2010,16,DEN,HOME,OUTDOOR,1
2010,16,DET,AWAY,OUTDOOR,1
2010,16,GB,HOME,OUTDOOR,1
2010,16,HOU,AWAY,OUTDOOR,1
2010,16,IND,AWAY,OUTDOOR,1
2010,16,JAX,HOME,OUTDOOR,1
2010,16,KC,HOME,OUTDOOR,1
2010,16,MIA,HOME,OUTDOOR,1
2010,16,MIN,AWAY,OUTDOOR,1
2010,16,NE,AWAY,OUTDOOR,1
2010,16,NO,AWAY,INDOOR,1
2010,16,NYG,AWAY,OUTDOOR,1
2010,16,NYJ,AWAY,OUTDOOR,1
2010,16,OAK,HOME,OUTDOOR,1
2010,16,PHI,HOME,OUTDOOR,1
2010,16,PIT,HOME,OUTDOOR,1
2010,16,SD,AWAY,OUTDOOR,1
2010,16,SEA,AWAY,OUTDOOR,1
2010,16,SF,AWAY,INDOOR,1
2010,16,STL,HOME,INDOOR,1
2010,16,TB,HOME,OUTDOOR,1
2010,16,TEN,AWAY,OUTDOOR,1
2010,16,WAS,AWAY,OUTDOOR,1
2010,17,ARI,AWAY,OUTDOOR,1
2010,17,ATL,HOME,INDOOR,1
2010,17,BAL,HOME,OUTDOOR,1
2010,17,BUF,AWAY,OUTDOOR,1
2010,17,CAR,AWAY,INDOOR,1
2010,17,CHI,AWAY,OUTDOOR,1
2010,17,CIN,AWAY,OUTDOOR,1
2010,17,CLE,HOME,OUTDOOR,1
2010,17,DAL,AWAY,OUTDOOR,1
2010,17,DEN,HOME,OUTDOOR,1
2010,17,DET,HOME,INDOOR,1
2010,17,GB,HOME,OUTDOOR,1
2010,17,HOU,HOME,RETRACTABLE,1
2010,17,IND,HOME,INDOOR,1
2010,17,JAX,AWAY,RETRACTABLE,1
2010,17,KC,HOME,OUTDOOR,1
2010,17,MIA,AWAY,OUTDOOR,1
2010,17,MIN,AWAY,INDOOR,1
2010,17,NE,HOME,OUTDOOR,1
2010,17,NO,HOME,INDOOR,1
2010,17,NYG,AWAY,OUTDOOR,1
2010,17,NYJ,HOME,OUTDOOR,1
2010,17,OAK,AWAY,OUTDOOR,1
2010,17,PHI,HOME,OUTDOOR,1
2010,17,PIT,AWAY,OUTDOOR,1
2010,17,SD,AWAY,OUTDOOR,1
2010,17,SEA,HOME,OUTDOOR,1
2010,17,SF,HOME,OUTDOOR,1
2010,17,STL,AWAY,OUTDOOR,1
2010,17,TB,AWAY,INDOOR,1
2010,17,TEN,AWAY,INDOOR,1
2010,17,WAS,HOME,OUTDOOR,1
2011,1,ARI,HOME,INDOOR,1
2011,1,ATL,AWAY,OUTDOOR,1
2011,1,BAL,HOME,OUTDOOR,1
2011,1,BUF,AWAY,OUTDOOR,1
2011,1,CAR,AWAY,INDOOR,1
2011,1,CHI,HOME,OUTDOOR,1
2011,1,CIN,AWAY,OUTDOOR,1
2011,1,CLE,HOME,OUTDOOR,1
2011,1,DAL,AWAY,OUTDOOR,1
2011,1,DEN,HOME,OUTDOOR,1
2011,1,DET,AWAY,OUTDOOR,1
2011,1,GB,HOME,OUTDOOR,1
2011,1,HOU,HOME,RETRACTABLE,1
2011,1,IND,AWAY,RETRACTABLE,1
2011,1,JAX,HOME,OUTDOOR,1
2011,1,KC,HOME,OUTDOOR,1
2011,1,MIA,HOME,OUTDOOR,1
2011,1,MIN,AWAY,OUTDOOR,1
2011,1,NE,AWAY,OUTDOOR,1
2011,1,NO,AWAY,OUTDOOR,1
2011,1,NYG,AWAY,OUTDOOR,1
2011,1,NYJ,HOME,OUTDOOR,1
2011,1,OAK,AWAY,OUTDOOR,1
2011,1,PHI,AWAY,INDOOR,1
2011,1,PIT,AWAY,OUTDOOR,1
2011,1,SD,HOME,OUTDOOR,1
2011,1,SEA,AWAY,OUTDOOR,1
2011,1,SF,HOME,OUTDOOR,1
2011,1,STL,HOME,INDOOR,1
2011,1,TB,HOME,OUTDOOR,1
2011,1,TEN,AWAY,OUTDOOR,1
2011,1,WAS,HOME,OUTDOOR,1
2011,2,ARI,AWAY,OUTDOOR,1
2011,2,ATL,HOME,INDOOR,1
2011,2,BAL,AWAY,OUTDOOR,1
2011,2,BUF,HOME,OUTDOOR,1
2011,2,CAR,HOME,OUTDOOR,1
2011,2,CHI,AWAY,INDOOR,1
2011,2,CIN,AWAY,OUTDOOR,1
2011,2,CLE,AWAY,INDOOR,1
2011,2,DAL,AWAY,OUTDOOR,1
2011,2,DEN,HOME,OUTDOOR,1
2011,2,DET,HOME,INDOOR,1
2011,2,GB,AWAY,OUTDOOR,1
2011,2,HOU,AWAY,OUTDOOR,1
2011,2,IND,HOME,INDOOR,1
2011,2,JAX,AWAY,OUTDOOR,1
2011,2,KC,AWAY,INDOOR,1
2011,2,MIA,HOME,OUTDOOR,1
2011,2,MIN,HOME,INDOOR,1
2011,2,NE,HOME,OUTDOOR,1
2011,2,NO,HOME,INDOOR,1
2011,2,NYG,HOME,OUTDOOR,1
2011,2,NYJ,HOME,OUTDOOR,1
2011,2,OAK,AWAY,OUTDOOR,1
2011,2,PHI,AWAY,INDOOR,1
2011,2,PIT,HOME,OUTDOOR,1
2011,2,SD,AWAY,OUTDOOR,1
2011,2,SEA,AWAY,OUTDOOR,1
2011,2,SF,HOME,OUTDOOR,1
2011,2,STL,AWAY,OUTDOOR,1
2011,2,TB,AWAY,INDOOR,1
2011,2,TEN,HOME,OUTDOOR,1
2011,2,WAS,HOME,OUTDOOR,1
2011,3,ARI,AWAY,OUTDOOR,1
2011,3,ATL,AWAY,OUTDOOR,1
2011,3,BAL,AWAY,INDOOR,1
2011,3,BUF,HOME,OUTDOOR,1
2011,3,CAR,HOME,OUTDOOR,1
2011,3,CHI,HOME,OUTDOOR,1
2011,3,CIN,HOME,OUTDOOR,1
2011,3,CLE,HOME,OUTDOOR,1
2011,3,DAL,HOME,INDOOR,1
2011,3,DEN,AWAY,OUTDOOR,1
2011,3,DET,AWAY,INDOOR,1
2011,3,GB,AWAY,OUTDOOR,1
2011,3,HOU,AWAY,INDOOR,1
2011,3,IND,HOME,INDOOR,1
2011,3,JAX,AWAY,OUTDOOR,1
2011,3,KC,AWAY,OUTDOOR,1
2011,3,MIA,AWAY,OUTDOOR,1
2011,3,MIN,HOME,INDOOR,1
2011,3,NE,AWAY,OUTDOOR,1
2011,3,NO,HOME,INDOOR,1
2011,3,NYG,AWAY,OUTDOOR,1
2011,3,NYJ,AWAY,OUTDOOR,1
2011,3,OAK,HOME,OUTDOOR,1
2011,3,PHI,HOME,OUTDOOR,1
2011,3,PIT,AWAY,INDOOR,1
2011,3,SD,HOME,OUTDOOR,1
2011,3,SEA,HOME,OUTDOOR,1
2011,3,SF,AWAY,OUTDOOR,1
2011,3,STL,HOME,INDOOR,1
